,zip,primary_city,state,county,latitude,longitude
12906,30003,Norcross,GA,Gwinnett County,33.94,-84.2
12907,30004,Alpharetta,GA,Fulton County,34.14,-84.29
12908,30005,Alpharetta,GA,Fulton County,34.09,-84.22
12909,30006,Marietta,GA,Cobb County,33.95,-84.54
12910,30007,Marietta,GA,Cobb County,33.95,-84.54
12911,30008,Marietta,GA,Cobb County,33.9,-84.59
12912,30009,Alpharetta,GA,Fulton County,34.08,-84.31
12913,30010,Norcross,GA,Gwinnett County,33.94,-84.2
12914,30011,Auburn,GA,Barrow County,34.01,-83.83
12915,30012,Conyers,GA,Rockdale County,33.66,-84.01
12916,30013,Conyers,GA,Rockdale County,33.65,-83.97
12917,30014,Covington,GA,Newton County,33.6,-83.85
12918,30015,Covington,GA,Newton County,33.6,-83.85
12919,30016,Covington,GA,Newton County,33.52,-83.93
12920,30017,Grayson,GA,Gwinnett County,33.89,-83.95
12921,30018,Jersey,GA,Walton County,33.71,-83.8
12922,30019,Dacula,GA,Gwinnett County,33.98,-83.88
12923,30021,Clarkston,GA,DeKalb County,33.81,-84.24
12924,30022,Alpharetta,GA,Fulton County,34.06,-84.27
12925,30023,Alpharetta,GA,Fulton County,34.06,-84.27
12926,30024,Suwanee,GA,Gwinnett County,34.05,-84.07
12927,30025,Social Circle,GA,Walton County,33.65,-83.71
12928,30026,North Metro,GA,Gwinnett County,34.0,-84.15
12929,30028,Cumming,GA,Forsyth County,34.29,-84.18
12930,30029,North Metro,GA,Gwinnett County,34.0,-84.15
12931,30030,Decatur,GA,DeKalb County,33.77,-84.29
12932,30031,Decatur,GA,Dekalb County,33.77,-84.29
12933,30032,Decatur,GA,DeKalb County,33.74,-84.26
12934,30033,Decatur,GA,DeKalb County,33.81,-84.28
12935,30034,Decatur,GA,DeKalb County,33.69,-84.25
12936,30035,Decatur,GA,DeKalb County,33.72,-84.2
12937,30036,Decatur,GA,Dekalb County,33.77,-84.29
12938,30037,Decatur,GA,Dekalb County,33.77,-84.29
12939,30038,Lithonia,GA,DeKalb County,33.67,-84.14
12940,30039,Snellville,GA,Gwinnett County,33.8,-84.03
12941,30040,Cumming,GA,Forsyth County,34.2,-84.13
12942,30041,Cumming,GA,Forsyth County,34.2,-84.1
12943,30042,Lawrenceville,GA,Gwinnett County,33.94,-83.99
12944,30043,Lawrenceville,GA,Gwinnett County,34.0,-84.01
12945,30044,Lawrenceville,GA,Gwinnett County,33.92,-84.07
12946,30045,Lawrenceville,GA,Gwinnett County,33.94,-83.93
12947,30046,Lawrenceville,GA,Gwinnett County,33.94,-83.99
12948,30047,Lilburn,GA,Gwinnett County,33.88,-84.13
12949,30048,Lilburn,GA,Gwinnett County,33.88,-84.13
12950,30049,Lawrenceville,GA,Gwinnett County,33.64,-84.26
12951,30052,Loganville,GA,Walton County,33.83,-83.89
12952,30054,Oxford,GA,Newton County,33.62,-83.87
12953,30055,Mansfield,GA,Jasper County,33.51,-83.73
12954,30056,Newborn,GA,Jasper County,33.51,-83.69
12955,30058,Lithonia,GA,DeKalb County,33.71,-84.1
12956,30060,Marietta,GA,Cobb County,33.95,-84.54
12957,30061,Marietta,GA,Cobb County,33.95,-84.54
12958,30062,Marietta,GA,Cobb County,34.0,-84.47
12959,30063,Marietta,GA,Cobb County,33.95,-84.54
12960,30064,Marietta,GA,Cobb County,33.94,-84.61
12961,30065,Marietta,GA,Cobb County,33.95,-84.54
12962,30066,Marietta,GA,Cobb County,34.03,-84.51
12963,30067,Marietta,GA,Cobb County,33.93,-84.46
12964,30068,Marietta,GA,Cobb County,33.97,-84.43
12965,30069,Marietta,GA,Cobb County,33.95,-84.54
12966,30070,Porterdale,GA,Newton County,33.57,-83.89
12967,30071,Norcross,GA,Gwinnett County,33.94,-84.2
12968,30072,Pine Lake,GA,DeKalb County,33.79,-84.21
12970,30074,Redan,GA,Dekalb County,33.73,-84.15
12971,30075,Roswell,GA,Fulton County,34.03,-84.35
12972,30076,Roswell,GA,Fulton County,34.03,-84.31
12973,30077,Roswell,GA,Fulton County,34.03,-84.35
12974,30078,Snellville,GA,Gwinnett County,33.85,-84.0
12975,30079,Scottdale,GA,DeKalb County,33.79,-84.26
12976,30080,Smyrna,GA,Cobb County,33.86,-84.51
12977,30081,Smyrna,GA,Cobb County,33.86,-84.51
12978,30082,Smyrna,GA,Cobb County,33.85,-84.54
12979,30083,Stone Mountain,GA,DeKalb County,33.8,-84.17
12980,30084,Tucker,GA,DeKalb County,33.85,-84.22
12981,30085,Tucker,GA,Dekalb County,33.85,-84.22
12982,30086,Stone Mountain,GA,Dekalb County,33.8,-84.17
12983,30087,Stone Mountain,GA,DeKalb County,33.81,-84.13
12984,30088,Stone Mountain,GA,DeKalb County,33.76,-84.18
12985,30090,Marietta,GA,Cobb County,33.95,-84.54
12986,30091,Norcross,GA,Gwinnett County,33.94,-84.2
12987,30092,Peachtree Corners,GA,Gwinnett County,33.97,-84.23
12988,30093,Norcross,GA,Gwinnett County,33.91,-84.18
12989,30094,Conyers,GA,Rockdale County,33.61,-84.05
12990,30095,Duluth,GA,Gwinnett County,34.0,-84.15
12991,30096,Duluth,GA,Gwinnett County,34.0,-84.15
12992,30097,Duluth,GA,Fulton County,34.03,-84.15
12993,30098,Duluth,GA,Gwinnett County,34.0,-84.15
12994,30099,Duluth,GA,Gwinnett County,34.0,-84.15
12995,30101,Acworth,GA,Cobb County,34.05,-84.67
12996,30102,Acworth,GA,Cherokee County,34.1,-84.63
12997,30103,Adairsville,GA,Bartow County,34.36,-84.91
12998,30104,Aragon,GA,Polk County,34.04,-85.05
12999,30105,Armuchee,GA,Floyd County,34.47,-85.21
13000,30106,Austell,GA,Cobb County,33.82,-84.64
13001,30107,Ball Ground,GA,Cherokee County,34.33,-84.37
13002,30108,Bowdon,GA,Carroll County,33.53,-85.25
13003,30109,Bowdon Junction,GA,Carroll County,33.65,-85.13
13004,30110,Bremen,GA,Haralson County,33.7,-85.15
13005,30111,Clarkdale,GA,Cobb County,33.82,-84.65
13006,30112,Carrollton,GA,Carroll County,33.58,-85.08
13007,30113,Buchanan,GA,Haralson County,33.8,-85.18
13008,30114,Canton,GA,Cherokee County,34.24,-84.49
13009,30115,Canton,GA,Cherokee County,34.2,-84.4
13010,30116,Carrollton,GA,Carroll County,33.54,-85.0
13011,30117,Carrollton,GA,Carroll County,33.58,-85.07
13012,30118,Carrollton,GA,Carroll County,33.57,-85.1
13013,30119,Carrollton,GA,Carroll County,33.58,-85.07
13014,30120,Cartersville,GA,Bartow County,34.16,-84.8
13015,30121,Cartersville,GA,Bartow County,34.21,-84.78
13016,30122,Lithia Springs,GA,Douglas County,33.77,-84.64
13017,30123,Cassville,GA,Bartow County,34.23,-84.84
13018,30124,Cave Spring,GA,Floyd County,34.1,-85.33
13019,30125,Cedartown,GA,Polk County,34.01,-85.25
13020,30126,Mableton,GA,Cobb County,33.81,-84.56
13021,30127,Powder Springs,GA,Cobb County,33.86,-84.68
13022,30129,Coosa,GA,Floyd County,34.22,-85.39
13023,30132,Dallas,GA,Paulding County,33.91,-84.83
13024,30133,Douglasville,GA,Douglas County,33.74,-84.74
13025,30134,Douglasville,GA,Douglas County,33.74,-84.74
13026,30135,Douglasville,GA,Douglas County,33.67,-84.73
13027,30137,Emerson,GA,Bartow County,34.12,-84.76
13028,30138,Esom Hill,GA,Cleburne County,33.93,-85.37
13029,30139,Fairmount,GA,Gordon County,34.44,-84.7
13030,30140,Felton,GA,Haralson County,33.88,-85.21
13031,30141,Hiram,GA,Paulding County,33.86,-84.77
13032,30142,Holly Springs,GA,Cherokee County,34.17,-84.49
13033,30143,Jasper,GA,Pickens County,34.46,-84.42
13034,30144,Kennesaw,GA,Cobb County,34.02,-84.61
13035,30145,Kingston,GA,Bartow County,34.23,-84.94
13036,30146,Lebanon,GA,Cherokee County,34.21,-84.44
13037,30147,Lindale,GA,Floyd County,34.18,-85.18
13038,30148,Marble Hill,GA,Pickens County,34.46,-84.26
13039,30149,Mount Berry,GA,Floyd County,34.31,-85.23
13040,30150,Mount Zion,GA,Carroll County,33.63,-85.18
13041,30151,Nelson,GA,Pickens County,34.38,-84.37
13042,30152,Kennesaw,GA,Cobb County,33.99,-84.65
13043,30153,Rockmart,GA,Polk County,34.0,-85.04
13044,30154,Douglasville,GA,Douglas County,33.74,-84.74
13045,30156,Kennesaw,GA,Cobb County,33.99,-84.65
13046,30157,Dallas,GA,Paulding County,33.88,-84.87
13047,30160,Kennesaw,GA,Cobb County,33.99,-84.65
13048,30161,Rome,GA,Floyd County,34.24,-85.17
13049,30162,Rome,GA,Floyd County,34.26,-85.18
13051,30164,Rome,GA,Newton County,33.4,-83.83
13052,30165,Rome,GA,Floyd County,34.26,-85.18
13053,30168,Austell,GA,Cobb County,33.78,-84.59
13054,30169,Canton,GA,Cherokee County,34.14,-84.3
13055,30170,Roopville,GA,Carroll County,33.45,-85.13
13056,30171,Rydal,GA,Bartow County,34.37,-84.7
13057,30172,Shannon,GA,Floyd County,34.33,-85.08
13058,30173,Silver Creek,GA,Floyd County,34.13,-85.13
13059,30175,Talking Rock,GA,Pickens County,34.5,-84.5
13060,30176,Tallapoosa,GA,Haralson County,33.75,-85.29
13061,30177,Tate,GA,Pickens County,34.41,-84.38
13062,30178,Taylorsville,GA,Bartow County,34.08,-84.98
13063,30179,Temple,GA,Carroll County,33.73,-85.03
13064,30180,Villa Rica,GA,Carroll County,33.73,-84.92
13065,30182,Waco,GA,Carroll County,33.7,-85.18
13066,30183,Waleska,GA,Cherokee County,34.31,-84.55
13067,30184,White,GA,Bartow County,34.28,-84.74
13068,30185,Whitesburg,GA,Carroll County,33.49,-84.91
13069,30187,Winston,GA,Douglas County,33.65,-84.86
13070,30188,Woodstock,GA,Cherokee County,34.1,-84.51
13071,30189,Woodstock,GA,Cherokee County,34.12,-84.57
13072,30204,Barnesville,GA,Lamar County,33.05,-84.15
13073,30205,Brooks,GA,Fayette County,33.29,-84.45
13074,30206,Concord,GA,Pike County,33.09,-84.43
13075,30212,Experiment,GA,Spalding County,33.27,-84.27
13076,30213,Fairburn,GA,Fulton County,33.56,-84.58
13077,30214,Fayetteville,GA,Fayette County,33.49,-84.49
13078,30215,Fayetteville,GA,Fayette County,33.44,-84.46
13079,30216,Flovilla,GA,Butts County,33.25,-83.89
13080,30217,Franklin,GA,Heard County,33.28,-85.09
13081,30218,Gay,GA,Meriwether County,33.09,-84.57
13083,30220,Grantville,GA,Coweta County,33.23,-84.82
13084,30222,Greenville,GA,Meriwether County,33.02,-84.71
13085,30223,Griffin,GA,Spalding County,33.29,-84.28
13086,30224,Griffin,GA,Spalding County,33.24,-84.27
13087,30228,Hampton,GA,Henry County,33.38,-84.28
13088,30229,Haralson,GA,Coweta County,33.22,-84.57
13089,30230,Hogansville,GA,Troup County,33.16,-84.9
13090,30233,Jackson,GA,Butts County,33.29,-83.96
13091,30234,Jenkinsburg,GA,Butts County,33.32,-84.03
13092,30236,Jonesboro,GA,Clayton County,33.52,-84.35
13093,30237,Jonesboro,GA,Clayton County,33.52,-84.35
13094,30238,Jonesboro,GA,Clayton County,33.49,-84.38
13095,30240,Lagrange,GA,Troup County,33.04,-85.12
13096,30241,Lagrange,GA,Troup County,33.03,-84.98
13097,30248,Locust Grove,GA,Henry County,33.34,-84.1
13098,30250,Lovejoy,GA,Clayton County,33.44,-84.31
13099,30251,Luthersville,GA,Meriwether County,33.2,-84.74
13100,30252,Mcdonough,GA,Henry County,33.47,-84.06
13101,30253,Mcdonough,GA,Henry County,33.45,-84.14
13102,30256,Meansville,GA,Pike County,33.04,-84.3
13103,30257,Milner,GA,Lamar County,33.11,-84.19
13104,30258,Molena,GA,Pike County,33.01,-84.5
13105,30259,Moreland,GA,Coweta County,33.28,-84.77
13106,30260,Morrow,GA,Clayton County,33.57,-84.34
13107,30261,Lagrange,GA,Troup County,33.03,-84.98
13108,30263,Newnan,GA,Coweta County,33.37,-84.78
13109,30264,Newnan,GA,Coweta County,33.37,-84.78
13110,30265,Newnan,GA,Coweta County,33.41,-84.71
13111,30266,Orchard Hill,GA,Spalding County,33.18,-84.21
13112,30268,Palmetto,GA,Fulton County,33.52,-84.66
13113,30269,Peachtree City,GA,Fayette County,33.39,-84.56
13114,30270,Peachtree City,GA,Fayette County,33.4,-84.6
13115,30271,Newnan,GA,Coweta County,33.37,-84.78
13116,30272,Red Oak,GA,Fulton County,33.62,-84.53
13117,30273,Rex,GA,Clayton County,33.58,-84.27
13118,30274,Riverdale,GA,Clayton County,33.56,-84.4
13119,30275,Sargent,GA,Coweta County,33.44,-84.87
13120,30276,Senoia,GA,Coweta County,33.31,-84.55
13121,30277,Sharpsburg,GA,Coweta County,33.38,-84.65
13122,30281,Stockbridge,GA,Henry County,33.54,-84.24
13123,30284,Sunny Side,GA,Spalding County,33.34,-84.29
13124,30285,The Rock,GA,Upson County,32.96,-84.24
13125,30286,Thomaston,GA,Upson County,32.89,-84.32
13126,30287,Morrow,GA,Clayton County,33.57,-84.34
13127,30288,Conley,GA,Clayton County,33.65,-84.33
13128,30289,Turin,GA,Coweta County,33.32,-84.63
13129,30290,Tyrone,GA,Fayette County,33.46,-84.59
13130,30291,Union City,GA,Fulton County,33.57,-84.54
13131,30292,Williamson,GA,Pike County,33.18,-84.36
13132,30293,Woodbury,GA,Meriwether County,32.98,-84.58
13133,30294,Ellenwood,GA,DeKalb County,33.63,-84.26
13134,30295,Zebulon,GA,Pike County,33.1,-84.34
13135,30296,Riverdale,GA,Clayton County,33.56,-84.44
13136,30297,Forest Park,GA,Clayton County,33.62,-84.37
13137,30298,Forest Park,GA,Clayton County,33.61,-84.35
13138,30301,Atlanta,GA,Fulton County,33.85,-84.39
13139,30302,Atlanta,GA,Fulton County,33.75,-84.38
13140,30303,Atlanta,GA,Fulton County,33.75,-84.39
13141,30304,Atlanta,GA,Fulton County,33.64,-84.39
13142,30305,Atlanta,GA,Fulton County,33.83,-84.38
13143,30306,Atlanta,GA,Fulton County,33.78,-84.34
13144,30307,Atlanta,GA,DeKalb County,33.76,-84.33
13145,30308,Atlanta,GA,Fulton County,33.77,-84.37
13146,30309,Atlanta,GA,Fulton County,33.78,-84.38
13147,30310,Atlanta,GA,Fulton County,33.72,-84.42
13148,30311,Atlanta,GA,Fulton County,33.72,-84.48
13149,30312,Atlanta,GA,Fulton County,33.74,-84.38
13150,30313,Atlanta,GA,Fulton County,33.76,-84.4
13151,30314,Atlanta,GA,Fulton County,33.75,-84.42
13152,30315,Atlanta,GA,Fulton County,33.7,-84.38
13153,30316,Atlanta,GA,DeKalb County,33.72,-84.32
13154,30317,Atlanta,GA,DeKalb County,33.75,-84.32
13155,30318,Atlanta,GA,Fulton County,33.78,-84.44
13156,30319,Atlanta,GA,DeKalb County,33.87,-84.33
13157,30320,Atlanta,GA,Clayton County,33.63,-84.43
13158,30321,Atlanta,GA,Fulton County,33.75,-84.38
13159,30322,Atlanta,GA,DeKalb County,33.79,-84.33
13160,30324,Atlanta,GA,Fulton County,33.81,-84.36
13161,30325,Atlanta,GA,Fulton County,33.79,-84.44
13162,30326,Atlanta,GA,Fulton County,33.85,-84.36
13163,30327,Atlanta,GA,Fulton County,33.86,-84.42
13164,30328,Atlanta,GA,Fulton County,33.93,-84.38
13165,30329,Atlanta,GA,DeKalb County,33.82,-84.32
13167,30331,Atlanta,GA,Fulton County,33.71,-84.53
13168,30332,Atlanta,GA,Fulton County,33.78,-84.4
13169,30333,Atlanta,GA,Fulton County,33.79,-84.32
13170,30334,Atlanta,GA,Fulton County,33.75,-84.39
13171,30336,Atlanta,GA,Fulton County,33.74,-84.57
13172,30337,Atlanta,GA,Fulton County,33.64,-84.46
13173,30338,Atlanta,GA,DeKalb County,33.94,-84.31
13174,30339,Atlanta,GA,Cobb County,33.86,-84.47
13175,30340,Atlanta,GA,DeKalb County,33.89,-84.25
13176,30341,Atlanta,GA,DeKalb County,33.9,-84.3
13177,30342,Atlanta,GA,Fulton County,33.88,-84.37
13178,30343,Atlanta,GA,Fulton County,33.75,-84.38
13179,30344,Atlanta,GA,Fulton County,33.68,-84.46
13180,30345,Atlanta,GA,DeKalb County,33.85,-84.28
13181,30346,Atlanta,GA,DeKalb County,33.92,-84.34
13183,30348,Atlanta,GA,Fulton County,33.83,-84.38
13184,30349,Atlanta,GA,Fulton County,33.61,-84.49
13185,30350,Atlanta,GA,Fulton County,33.97,-84.32
13186,30353,Atlanta,GA,Fulton County,33.75,-84.38
13187,30354,Atlanta,GA,Fulton County,33.66,-84.39
13188,30355,Atlanta,GA,Fulton County,33.83,-84.36
13189,30356,Atlanta,GA,Fulton County,33.94,-84.33
13190,30357,Atlanta,GA,Fulton County,33.79,-84.38
13191,30358,Atlanta,GA,Fulton County,33.76,-84.42
13192,30359,Atlanta,GA,Fulton County,33.82,-84.32
13193,30360,Atlanta,GA,DeKalb County,33.93,-84.27
13194,30361,Atlanta,GA,Fulton County,33.78,-84.38
13195,30362,Atlanta,GA,Fulton County,33.76,-84.42
13196,30363,Atlanta,GA,Fulton County,33.79,-84.4
13197,30364,Atlanta,GA,Fulton County,33.67,-84.46
13198,30366,Atlanta,GA,Fulton County,33.88,-84.29
13199,30368,Atlanta,GA,Fulton County,33.76,-84.42
13200,30369,Atlanta,GA,Fulton County,33.8,-84.47
13201,30370,Atlanta,GA,Fulton County,33.75,-84.38
13202,30371,Atlanta,GA,Fulton County,33.76,-84.42
13203,30374,Atlanta,GA,Fulton County,33.57,-84.39
13204,30375,Atlanta,GA,Fulton County,33.77,-84.38
13206,30377,Atlanta,GA,Fulton County,33.76,-84.42
13207,30378,Atlanta,GA,Fulton County,33.76,-84.42
13209,30380,Atlanta,GA,Fulton County,33.64,-84.39
13210,30384,Atlanta,GA,Fulton County,33.89,-84.45
13211,30385,Atlanta,GA,Fulton County,33.76,-84.42
13214,30388,Atlanta,GA,Fulton County,33.76,-84.42
13217,30392,Atlanta,GA,Fulton County,33.75,-84.38
13218,30394,Atlanta,GA,Fulton County,33.75,-84.38
13219,30396,Atlanta,GA,Fulton County,33.64,-84.39
13220,30398,Atlanta,GA,Fulton County,33.64,-84.39
13222,30401,Swainsboro,GA,Emanuel County,32.59,-82.33
13223,30410,Ailey,GA,Montgomery County,32.18,-82.57
13224,30411,Alamo,GA,Wheeler County,32.14,-82.77
13225,30412,Alston,GA,Montgomery County,32.08,-82.49
13226,30413,Bartow,GA,Jefferson County,32.88,-82.47
13227,30414,Bellville,GA,Evans County,32.15,-81.97
13228,30415,Brooklet,GA,Bulloch County,32.38,-81.66
13229,30417,Claxton,GA,Evans County,32.16,-81.9
13230,30420,Cobbtown,GA,Tattnall County,32.28,-82.13
13231,30421,Collins,GA,Tattnall County,32.18,-82.1
13232,30423,Daisy,GA,Evans County,32.15,-81.83
13233,30424,Dover,GA,Screven County,32.57,-81.71
13234,30425,Garfield,GA,Emanuel County,32.65,-82.09
13235,30426,Girard,GA,Burke County,33.04,-81.71
13236,30427,Glennville,GA,Tattnall County,31.93,-81.93
13237,30428,Glenwood,GA,Wheeler County,32.18,-82.67
13238,30429,Hagan,GA,Evans County,32.17,-81.94
13239,30434,Louisville,GA,Jefferson County,32.99,-82.4
13240,30436,Lyons,GA,Toombs County,32.2,-82.32
13241,30438,Manassas,GA,Tattnall County,32.17,-82.02
13242,30439,Metter,GA,Candler County,32.39,-82.06
13243,30441,Midville,GA,Emanuel County,32.82,-82.23
13244,30442,Millen,GA,Jenkins County,32.8,-81.94
13245,30445,Mount Vernon,GA,Montgomery County,32.18,-82.59
13246,30446,Newington,GA,Screven County,32.58,-81.5
13247,30447,Norristown,GA,Emanuel County,32.56,-82.55
13248,30448,Nunez,GA,Emanuel County,32.49,-82.36
13249,30449,Oliver,GA,Screven County,32.52,-81.53
13250,30450,Portal,GA,Bulloch County,32.53,-81.93
13251,30451,Pulaski,GA,Candler County,32.39,-81.95
13252,30452,Register,GA,Bulloch County,32.36,-81.88
13253,30453,Reidsville,GA,Tattnall County,32.08,-82.11
13254,30454,Rockledge,GA,Laurens County,32.44,-82.73
13255,30455,Rocky Ford,GA,Screven County,32.66,-81.82
13256,30456,Sardis,GA,Burke County,32.97,-81.76
13257,30457,Soperton,GA,Treutlen County,32.37,-82.59
13258,30458,Statesboro,GA,Bulloch County,32.44,-81.77
13259,30459,Statesboro,GA,Bulloch County,32.44,-81.77
13260,30460,Statesboro,GA,Bulloch County,32.42,-81.78
13261,30461,Statesboro,GA,Bulloch County,32.51,-81.72
13262,30464,Stillmore,GA,Emanuel County,32.44,-82.22
13263,30467,Sylvania,GA,Screven County,32.75,-81.63
13264,30470,Tarrytown,GA,Montgomery County,32.31,-82.55
13265,30471,Twin City,GA,Emanuel County,32.58,-82.15
13266,30473,Uvalda,GA,Montgomery County,32.03,-82.5
13267,30474,Vidalia,GA,Toombs County,32.21,-82.4
13268,30475,Vidalia,GA,Toombs County,32.22,-82.37
13269,30477,Wadley,GA,Jefferson County,32.86,-82.4
13270,30499,Reidsville,GA,Tattnall County,32.08,-82.11
13271,30501,Gainesville,GA,Hall County,34.29,-83.83
13272,30502,Chestnut Mountain,GA,Hall County,34.19,-83.85
13273,30503,Gainesville,GA,Hall County,34.29,-83.83
13274,30504,Gainesville,GA,Hall County,34.27,-83.89
13275,30506,Gainesville,GA,Hall County,34.35,-83.9
13276,30507,Gainesville,GA,Hall County,34.25,-83.77
13277,30510,Alto,GA,Habersham County,34.47,-83.57
13278,30511,Baldwin,GA,Banks County,34.48,-83.53
13279,30512,Blairsville,GA,Union County,34.87,-83.95
13280,30513,Blue Ridge,GA,Fannin County,34.86,-84.32
13281,30514,Blairsville,GA,Union County,34.87,-83.95
13282,30515,Buford,GA,Gwinnett County,34.11,-83.99
13283,30516,Bowersville,GA,Hart County,34.37,-83.08
13284,30517,Braselton,GA,Jackson County,34.13,-83.8
13285,30518,Buford,GA,Gwinnett County,34.11,-83.99
13286,30519,Buford,GA,Gwinnett County,34.09,-83.94
13287,30520,Canon,GA,Franklin County,34.34,-83.11
13288,30521,Carnesville,GA,Franklin County,34.36,-83.23
13289,30522,Cherry Log,GA,Gilmer County,34.8,-84.34
13290,30523,Clarkesville,GA,Habersham County,34.6,-83.52
13291,30525,Clayton,GA,Rabun County,34.87,-83.4
13292,30527,Clermont,GA,Hall County,34.47,-83.77
13293,30528,Cleveland,GA,White County,34.59,-83.76
13294,30529,Commerce,GA,Jackson County,34.2,-83.46
13295,30530,Commerce,GA,Banks County,34.22,-83.39
13296,30531,Cornelia,GA,Habersham County,34.51,-83.52
13297,30533,Dahlonega,GA,Lumpkin County,34.53,-83.98
13298,30534,Dawsonville,GA,Dawson County,34.42,-84.11
13299,30535,Demorest,GA,Habersham County,34.56,-83.54
13300,30536,Ellijay,GA,Gilmer County,34.66,-84.33
13301,30537,Dillard,GA,Rabun County,34.97,-83.38
13302,30538,Eastanollee,GA,Stephens County,34.49,-83.25
13303,30539,East Ellijay,GA,Gilmer County,34.68,-84.47
13304,30540,Ellijay,GA,Gilmer County,34.69,-84.48
13305,30541,Epworth,GA,Fannin County,34.92,-84.51
13306,30542,Flowery Branch,GA,Hall County,34.18,-83.92
13307,30543,Gillsville,GA,Hall County,34.31,-83.63
13309,30545,Helen,GA,White County,34.7,-83.72
13310,30546,Hiawassee,GA,Towns County,34.94,-83.75
13311,30547,Homer,GA,Banks County,34.33,-83.49
13312,30548,Hoschton,GA,Jackson County,34.09,-83.76
13313,30549,Jefferson,GA,Jackson County,34.13,-83.59
13314,30552,Lakemont,GA,Rabun County,34.78,-83.41
13315,30553,Lavonia,GA,Franklin County,34.43,-83.1
13316,30554,Lula,GA,Hall County,34.39,-83.66
13317,30555,Mc Caysville,GA,Fannin County,34.98,-84.37
13318,30557,Martin,GA,Stephens County,34.48,-83.18
13319,30558,Maysville,GA,Jackson County,34.25,-83.55
13320,30559,Mineral Bluff,GA,Fannin County,34.91,-84.27
13321,30560,Morganton,GA,Fannin County,34.87,-84.24
13322,30562,Mountain City,GA,Rabun County,34.91,-83.38
13323,30563,Mount Airy,GA,Habersham County,34.51,-83.5
13324,30564,Murrayville,GA,Hall County,34.44,-83.89
13325,30565,Nicholson,GA,Jackson County,34.11,-83.43
13326,30566,Oakwood,GA,Hall County,34.23,-83.88
13327,30567,Pendergrass,GA,Jackson County,34.16,-83.67
13328,30568,Rabun Gap,GA,Rabun County,34.95,-83.39
13329,30571,Sautee Nacoochee,GA,White County,34.74,-83.71
13330,30572,Suches,GA,Union County,34.73,-84.06
13331,30573,Tallulah Falls,GA,Rabun County,34.75,-83.42
